property_id,city,state,county,property_type,bedrooms,bathrooms,sqft,lot_size_sqft,year_built,last_sale_price,assessed_value,owner_occupied,avm_value_modelA,avm_value_modelB,assessment_ratio,assessment_flag,avm_residual_pct
P-101412,Naperville,IL,DuPage,Condo,7,1.0,5540,9510,1921,817909.91,769725.21,False,843601.09,542976.67,1.0626,Within band,-3.14
P-101413,Minneapolis,MN,Hennepin,Condo,6,1.0,5207,15222,1997,795670.05,662222.93,False,710235.05,562242.6,1.2015,Under-assessed,10.74
P-101415,Boise,ID,Ada,Condo,7,1.0,3973,15011,1951,264165.45,245717.15,True,274618.4,432229.0,1.0751,Within band,-3.96
P-101416,Hempstead,NY,Nassau,Single Family,6,3.0,2604,8630,1920,2578005.31,2402096.34,False,2306906.6,1114079.46,1.0732,Within band,10.52
P-101417,Minneapolis,MN,Hennepin,Townhouse,3,1.5,3130,11239,1964,270076.3,266298.57,True,264160.72,425028.52,1.0142,Within band,2.19
P-101418,Henderson,NV,Clark,Single Family,6,1.5,822,11356,1945,368278.72,362736.45,True,374414.59,325837.56,1.0153,Within band,-1.67
P-101419,Scottsdale,AZ,Maricopa,Multi Family,5,2.0,1975,11311,1964,302307.56,276646.79,False,274797.48,477273.91,1.0928,Within band,9.1
P-101420,Tulsa,OK,Tulsa,Single Family,3,1.0,3701,10658,2006,258586.24,221439.34,True,260376.94,433226.33,1.1678,Under-assessed,-0.69
P-101422,Omaha,NE,Douglas,Townhouse,7,1.0,5331,11022,1940,879783.35,851483.11,True,882870.7,627911.51,1.0332,Within band,-0.35
P-101423,Charlotte,NC,Mecklenburg,Townhouse,2,3.5,5522,7096,1980,435788.93,382441.51,True,415145.42,495964.4,1.1395,Under-assessed,4.74
P-101424,Nashville,TN,Davidson,Condo,3,4.0,6063,12244,1986,871039.75,814415.34,True,866931.67,623176.17,1.0695,Within band,0.47
P-101425,Saint Paul,MN,Ramsey,Single Family,1,1.0,2360,10938,1953,740971.83,800029.25,False,763018.31,526021.84,0.9262,Within band,-2.98
P-101426,Saint Paul,MN,Ramsey,Condo,4,1.0,6221,7792,1969,503287.93,442001.47,False,460481.65,768292.53,1.1387,Under-assessed,8.51
P-101427,Lexington,KY,Fayette,Condo,3,1.0,5889,11379,2020,438989.39,444355.09,True,502279.41,525693.85,0.9879,Within band,-14.42
P-101428,Fort Wayne,IN,Allen,Single Family,3,4.5,1618,6544,1924,778697.88,635969.65,False,748651.47,698138.84,1.2244,Under-assessed,3.86
P-101429,Minneapolis,MN,Hennepin,Multi Family,7,2.5,4837,15434,1956,566916.78,580860.95,True,591559.72,537164.05,0.976,Within band,-4.35
P-101430,Memphis,TN,Shelby,Single Family,4,5.0,5335,11517,1996,380101.55,373684.28,False,390745.26,402088.13,1.0172,Within band,-2.8
P-101431,Manhattan,NY,New York,Single Family,2,4.0,3283,10081,1938,607396.77,622100.25,True,634675.57,1215548.7,0.9764,Within band,-4.49
P-101432,Durham,NC,Durham,Condo,2,1.5,5000,6178,2006,871143.1,755024.16,False,841600.83,663793.73,1.1538,Under-assessed,3.39
P-101433,Tampa,FL,Hillsborough,Multi Family,2,4.0,1713,8072,1951,855696.75,822713.77,False,827399.61,326247.4,1.0401,Within band,3.31
P-101434,Fairfax,VA,Fairfax,Townhouse,3,3.0,5925,9847,1956,1307172.97,1176827.81,False,1315869.25,930448.88,1.1108,Under-assessed,-0.67
P-101435,Scottsdale,AZ,Maricopa,Single Family,3,2.0,784,8648,1973,484451.79,432343.0,True,476914.34,452764.74,1.1205,Under-assessed,1.56
P-101436,Naperville,IL,DuPage,Single Family,5,3.0,874,7575,1967,430773.84,410041.64,True,453119.38,410270.39,1.0506,Within band,-5.19
P-101437,Reno,NV,Washoe,Condo,7,2.0,3971,11013,1924,612412.3,630054.37,False,657981.69,438909.32,0.972,Within band,-7.44
P-101438,Lakewood,CO,Jefferson,Townhouse,5,4.0,3175,4491,1931,957142.28,1020332.28,True,1012837.12,888552.53,0.9381,Within band,-5.82
P-101439,Rockville,MD,Montgomery,Multi Family,5,4.5,6079,6079,1955,1164656.64,1135616.06,False,1169804.31,853517.61,1.0256,Within band,-0.44
P-101441,Everett,WA,Snohomish,Townhouse,5,4.0,2031,4579,1928,1222799.37,1002903.13,True,1131534.19,1208382.11,1.2193,Under-assessed,7.46
P-101442,Waukegan,IL,Lake,Townhouse,2,3.0,4329,9231,1958,765538.77,655602.26,False,715134.15,675072.43,1.1677,Under-assessed,6.58
P-101443,Boston,MA,Suffolk,Multi Family,4,3.0,4670,12519,1958,741311.7,808631.96,True,779594.82,1292808.5,0.9167,Within band,-5.16
P-101444,Cambridge,MA,Middlesex,Townhouse,5,1.5,3461,6902,1999,3303778.23,3176217.05,True,3141630.51,2052849.61,1.0402,Within band,4.91
P-101445,Omaha,NE,Douglas,Single Family,5,4.0,3305,9219,2023,524686.81,572905.73,False,538041.7,562843.9,0.9158,Within band,-2.55
P-101447,Lakewood,CO,Jefferson,Condo,7,1.0,5413,7077,1942,375977.06,318234.99,False,355939.2,648978.66,1.1814,Under-assessed,5.33
P-101449,Wichita,KS,Sedgwick,Townhouse,3,4.5,3932,15530,1975,305157.08,272086.61,False,304241.13,431558.99,1.1215,Under-assessed,0.3
P-101452,Cincinnati,OH,Hamilton,Condo,4,1.5,631,813,1964,563588.39,562807.6,True,563448.04,505003.11,1.0014,Within band,0.02
P-101453,San Diego,CA,San Diego,Single Family,7,3.0,5178,10742,1998,1954704.61,1712764.15,False,1974126.64,2512845.66,1.1413,Under-assessed,-0.99
P-101454,Denver,CO,Denver,Single Family,6,2.0,5775,14229,1971,319122.72,259502.73,True,307798.12,565473.11,1.2297,Under-assessed,3.55
P-101455,Aurora,CO,Arapahoe,Townhouse,3,1.0,6481,15976,1922,608610.78,602749.43,True,638110.53,728101.0,1.0097,Within band,-4.85
P-101456,Miami,FL,Miami-Dade,Single Family,2,5.0,5178,13241,1987,516754.11,482048.52,False,498164.57,466071.36,1.072,Within band,3.6
P-101458,San Francisco,CA,San Francisco,Single Family,7,3.0,4868,14483,2022,3470501.71,3536287.84,True,3424231.5,2413154.13,0.9814,Within band,1.33
P-101459,Baton Rouge,LA,East Baton Rouge,Townhouse,2,3.0,4208,6307,1991,306707.42,326585.58,True,371859.32,554039.85,0.9391,Within band,-21.24
P-101460,Jacksonville,FL,Duval,Condo,7,5.0,3909,14178,1987,703607.44,739079.07,True,704788.78,594798.86,0.952,Within band,-0.17
P-101461,Decatur,GA,DeKalb,Single Family,5,2.5,1863,5884,1967,283541.49,303242.9,True,322220.09,456463.56,0.935,Within band,-13.64
P-101462,Fairfax,VA,Fairfax,Condo,3,5.0,2392,10250,1954,1180879.23,1059999.87,True,1041141.23,743992.76,1.114,Under-assessed,11.83
P-101463,Baltimore,MD,Baltimore,Single Family,5,4.5,2849,11654,2010,848824.8,701210.5,False,829977.48,930949.31,1.2105,Under-assessed,2.22
P-101464,Bronx,NY,Bronx,Single Family,7,4.5,4076,8289,1962,1133260.22,1044727.38,False,1106112.53,1429417.44,1.0847,Within band,2.4
P-101465,Orlando,FL,Orange,Single Family,7,1.0,5234,8618,1964,694390.42,593777.16,True,684812.16,758519.47,1.1694,Under-assessed,1.38
P-101466,Lexington,KY,Fayette,Condo,3,5.0,2361,7363,2018,636998.44,601249.58,True,599617.95,421278.12,1.0595,Within band,5.87
P-101468,Seattle,WA,King,Multi Family,1,4.0,4569,8948,2015,2965321.0,2935364.19,True,3003461.11,2124581.05,1.0102,Within band,-1.29
P-101469,Troy,MI,Oakland,Condo,7,3.5,3948,11229,2014,608699.15,515001.58,False,574866.05,539937.53,1.1819,Under-assessed,5.56
P-101470,Fort Wayne,IN,Allen,Townhouse,5,2.0,1331,3931,1969,262266.54,226929.6,True,256594.28,303812.13,1.1557,Under-assessed,2.16
P-101471,Austin,TX,Travis,Townhouse,6,1.5,5573,13844,1928,475746.17,433451.19,True,473807.52,506029.12,1.0976,Within band,0.41
P-101472,Nashville,TN,Davidson,Single Family,5,2.5,4838,15390,1963,637111.6,561699.24,True,599363.92,554393.95,1.1343,Under-assessed,5.92
P-101473,Baltimore,MD,Baltimore,Condo,6,3.0,2423,9499,1988,864900.74,718347.27,False,869040.3,1022181.58,1.204,Under-assessed,-0.48
P-101474,San Diego,CA,San Diego,Condo,3,4.5,4422,6469,1926,2475170.0,2071521.26,False,2466972.67,2269345.17,1.1949,Under-assessed,0.33
P-101475,Scottsdale,AZ,Maricopa,Townhouse,4,5.0,3358,9932,1952,201012.67,177114.08,True,204510.23,264150.32,1.1349,Under-assessed,-1.74
P-101476,St. Louis,MO,St. Louis,Townhouse,3,3.5,5127,5416,2019,645837.83,668911.62,False,670789.45,577384.55,0.9655,Within band,-3.86
P-101477,Miami,FL,Miami-Dade,Condo,7,3.0,5745,16235,1935,725821.83,617161.43,True,683718.0,564912.86,1.1761,Under-assessed,5.8
P-101478,St. Louis,MO,St. Louis,Single Family,6,1.5,2684,14636,1983,642163.95,652508.75,True,669948.12,589217.98,0.9841,Within band,-4.33
P-101479,Lexington,KY,Fayette,Condo,3,4.0,903,2912,1979,139810.66,146436.8,False,141147.56,235126.03,0.9548,Within band,-0.96
P-101480,Fort Lauderdale,FL,Broward,Condo,5,1.0,4604,13500,1975,666568.7,722059.06,False,729485.64,661382.69,0.9231,Within band,-9.44
P-101481,New Orleans,LA,Orleans,Condo,7,4.0,4587,8521,1967,805769.35,730682.73,True,767653.17,660201.66,1.1028,Under-assessed,4.73
P-101482,Salt Lake City,UT,Salt Lake,Townhouse,7,1.5,2188,12216,1920,178040.31,144949.47,True,173950.54,253577.73,1.2283,Under-assessed,2.3
P-101483,Saint Paul,MN,Ramsey,Townhouse,4,4.5,1112,12490,1954,525724.84,451495.21,False,514469.36,478078.88,1.1644,Under-assessed,2.14
P-101484,Albuquerque,NM,Bernalillo,Single Family,5,2.0,3407,6380,2005,443762.83,417697.38,False,440513.95,469728.94,1.0624,Within band,0.73
P-101485,Boston,MA,Suffolk,Single Family,6,2.0,2206,4929,1929,1254754.98,1066438.06,True,1140331.65,1259016.92,1.1766,Under-assessed,9.12
P-101486,Provo,UT,Utah,Multi Family,7,3.5,4298,8625,2000,610710.09,656155.51,False,668985.87,590783.54,0.9307,Within band,-9.54
P-101488,Miami,FL,Miami-Dade,Condo,3,1.5,4999,9577,1983,852497.71,779694.88,False,824872.17,632411.41,1.0934,Within band,3.24
P-101489,Henderson,NV,Clark,Condo,2,4.0,693,3897,1920,516363.4,533565.13,False,525241.52,475992.13,0.9678,Within band,-1.72
P-101490,Saint Paul,MN,Ramsey,Townhouse,1,4.5,4049,14767,1981,657453.45,651505.2,True,662669.5,584431.17,1.0091,Within band,-0.79
P-101491,Troy,MI,Oakland,Townhouse,2,1.0,2452,13450,1940,421955.66,420395.44,True,424271.62,394562.28,1.0037,Within band,-0.55
P-101492,Grand Rapids,MI,Kent,Single Family,4,3.0,5262,5805,1992,681068.14,644265.14,False,678351.52,558236.05,1.0571,Within band,0.4
P-101493,Oklahoma City,OK,Oklahoma,Townhouse,5,1.5,2138,8644,1989,230917.18,216915.3,False,226649.38,315710.96,1.0645,Within band,1.85
P-101494,Charlotte,NC,Mecklenburg,Single Family,2,2.0,1526,8463,1993,693277.0,559838.63,True,624553.56,672753.91,1.2384,Under-assessed,9.91
P-101495,Tulsa,OK,Tulsa,Condo,2,1.5,634,7322,1966,469934.93,489216.9,True,478308.79,353847.69,0.9606,Within band,-1.78
P-101496,Tampa,FL,Hillsborough,Single Family,2,5.0,2603,5706,1931,565658.3,539620.01,True,565961.58,473513.75,1.0483,Within band,-0.05
P-101497,Nashville,TN,Davidson,Single Family,6,1.0,2174,2709,1964,440428.3,472256.47,False,463584.13,489140.19,0.9326,Within band,-5.26
P-101498,Austin,TX,Travis,Condo,5,3.5,2310,6226,1977,420444.19,350898.93,True,384855.81,645511.16,1.1982,Under-assessed,8.46
P-101499,Houston,TX,Harris,Townhouse,7,4.5,6140,16544,2005,776787.39,640079.54,True,680421.17,879782.83,1.2136,Under-assessed,12.41
P-101500,Eugene,OR,Lane,Single Family,3,5.0,2901,11639,1925,1003978.4,1066198.72,True,1040391.71,839971.48,0.9416,Within band,-3.63
P-101501,Detroit,MI,Wayne,Townhouse,7,3.5,5349,17114,1958,746142.1,783140.7,True,744564.54,683961.48,0.9528,Within band,0.21
P-101502,Columbus,OH,Franklin,Townhouse,7,4.5,1842,4568,1969,652836.32,580249.4,False,630701.84,641147.27,1.1251,Under-assessed,3.39
P-101503,Boston,MA,Suffolk,Single Family,7,4.0,3704,15558,1995,2673187.33,2878088.96,True,2795919.75,2548622.05,0.9288,Within band,-4.59
P-101505,St. Louis,MO,St. Louis,Single Family,4,2.5,3529,5547,1936,552040.94,470182.86,False,518985.99,474343.27,1.1741,Under-assessed,5.99
P-101507,Tucson,AZ,Pima,Townhouse,4,5.0,3809,9102,2019,229648.34,189942.87,False,217116.44,339779.61,1.209,Under-assessed,5.46
P-101508,Durham,NC,Durham,Townhouse,2,1.5,1553,11033,2000,707685.89,676607.61,False,730419.9,764810.74,1.0459,Within band,-3.21
P-101509,Henderson,NV,Clark,Single Family,3,3.5,844,8702,1991,790519.07,763004.71,True,773142.74,604535.59,1.0361,Within band,2.2
P-101510,Los Angeles,CA,Los Angeles,Single Family,1,1.5,5690,17438,1961,2158557.1,2324228.72,True,2166622.4,1929160.91,0.9287,Within band,-0.37
P-101511,Louisville,KY,Jefferson,Condo,7,1.5,2661,5241,2023,361577.84,375737.61,False,392062.78,371260.97,0.9623,Within band,-8.43
P-101512,Aurora,CO,Arapahoe,Condo,5,5.0,654,8370,1920,323263.36,326649.59,False,334155.28,487470.69,0.9896,Within band,-3.37
P-101513,Bronx,NY,Bronx,Condo,1,4.0,2856,11536,1983,2339517.65,2478640.6,True,2338088.34,1827111.42,0.9439,Within band,0.06
P-101514,Miami,FL,Miami-Dade,Condo,3,2.0,1016,4781,2012,430629.54,413562.03,True,429894.26,433220.81,1.0413,Within band,0.17
P-101515,Arlington,VA,Arlington,Single Family,4,1.0,1320,5573,1962,834521.06,706053.84,False,812589.29,775507.81,1.182,Under-assessed,2.63
P-101516,Nashville,TN,Davidson,Townhouse,1,1.5,5232,12314,1983,595257.44,650395.76,True,627360.11,481526.99,0.9152,Within band,-5.39
P-101517,Tampa,FL,Hillsborough,Condo,2,2.0,5229,12601,1920,768445.75,764014.56,True,784216.03,653270.25,1.0058,Within band,-2.05
P-101518,Nashville,TN,Davidson,Condo,7,4.5,1282,5909,1996,248601.47,266304.71,False,285229.2,611303.53,0.9335,Within band,-14.73
P-101519,Decatur,GA,DeKalb,Single Family,3,1.5,4836,13772,1950,660618.49,588025.6,True,633953.79,549125.1,1.1235,Under-assessed,4.04
P-101520,Saint Paul,MN,Ramsey,Condo,6,3.0,2218,12534,1963,790743.8,845321.51,True,804454.92,569770.29,0.9354,Within band,-1.73
P-101521,Lakewood,CO,Jefferson,Condo,3,5.0,5902,6209,2002,656194.76,617656.5,False,664201.02,645908.68,1.0624,Within band,-1.22
P-101522,Oklahoma City,OK,Oklahoma,Single Family,3,2.0,3921,10178,2008,727780.59,764160.02,False,741814.74,471163.37,0.9524,Within band,-1.93
P-101523,Philadelphia,PA,Philadelphia,Condo,7,1.0,1421,12541,1962,235680.62,196232.39,False,223779.67,287126.3,1.201,Under-assessed,5.05
P-101524,Durham,NC,Durham,Single Family,6,1.5,4873,9229,1936,836356.94,724981.18,True,816520.14,595828.71,1.1536,Under-assessed,2.37
P-101525,Bronx,NY,Bronx,Multi Family,6,4.5,4504,5854,1965,1210048.75,975255.4,False,1076929.36,1699152.68,1.2408,Under-assessed,11.0
P-101526,Scottsdale,AZ,Maricopa,Townhouse,5,1.0,5307,5928,2010,877684.01,815980.36,True,880758.47,765499.57,1.0756,Within band,-0.35
P-101527,Charlotte,NC,Mecklenburg,Condo,2,2.5,1623,8185,1999,504313.26,513005.36,False,533562.21,562205.65,0.9831,Within band,-5.8
P-101528,Omaha,NE,Douglas,Single Family,3,3.5,2336,13343,1995,794798.61,872214.11,False,823168.26,663616.93,0.9112,Within band,-3.57
P-101529,Kansas City,MO,Jackson,Single Family,4,2.5,2871,8447,1951,610675.61,612974.34,True,643794.79,543153.84,0.9962,Within band,-5.42
P-101530,Queens,NY,Queens,Townhouse,2,4.5,1888,2788,1950,1151962.07,1033608.33,False,1108964.62,1210247.51,1.1145,Under-assessed,3.73
P-101531,Fairfax,VA,Fairfax,Single Family,7,3.0,5794,17234,1926,628059.4,671149.48,True,690840.41,665516.87,0.9358,Within band,-10.0
P-101532,Baton Rouge,LA,East Baton Rouge,Condo,5,1.0,4583,13051,1929,577378.39,505113.63,True,555922.17,477801.3,1.1431,Under-assessed,3.72
P-101533,Wichita,KS,Sedgwick,Townhouse,6,4.5,3172,9036,1983,860527.21,800008.75,False,828462.04,707259.78,1.0756,Within band,3.73
P-101534,Dallas,TX,Dallas,Condo,6,3.5,6466,13553,1950,366435.33,389227.7,True,381366.09,519709.1,0.9414,Within band,-4.07
P-101535,Tulsa,OK,Tulsa,Multi Family,5,4.5,4373,5640,1959,268081.02,270177.18,False,282074.44,376409.92,0.9922,Within band,-5.22
P-101536,Fort Worth,TX,Tarrant,Multi Family,6,1.5,1010,4557,1996,236063.59,225212.52,True,255983.28,560432.2,1.0482,Within band,-8.44
P-101537,Troy,MI,Oakland,Condo,4,5.0,3486,4937,1987,757494.17,817926.26,True,842517.96,398962.44,0.9261,Within band,-11.22
P-101538,Grand Rapids,MI,Kent,Single Family,4,2.0,6453,14452,1940,762815.16,756327.85,True,751789.77,632850.26,1.0086,Within band,1.45
P-101539,Lawrenceville,GA,Gwinnett,Condo,2,1.0,4970,8606,1926,719544.29,671358.84,False,727661.86,674673.13,1.0718,Within band,-1.13
P-101540,Memphis,TN,Shelby,Multi Family,4,3.0,5222,5800,1975,415556.17,422606.22,False,438134.05,596853.11,0.9833,Within band,-5.43
P-101541,San Francisco,CA,San Francisco,Townhouse,7,3.5,3894,7289,1958,1209278.58,999857.47,True,1027203.4,1413554.18,1.2095,Under-assessed,15.06
P-101542,Brooklyn,NY,Kings,Condo,7,4.5,6363,14175,1981,2873535.76,2882449.65,True,2880593.88,2279538.99,0.9969,Within band,-0.25
P-101543,Pittsburgh,PA,Allegheny,Single Family,7,1.5,1776,6078,2005,164910.08,179189.89,True,170232.03,254968.67,0.9203,Within band,-3.23
P-101544,Denver,CO,Denver,Townhouse,5,5.0,2310,11616,1983,781753.91,680962.74,True,767199.36,800706.67,1.148,Under-assessed,1.86
P-101545,Everett,WA,Snohomish,Single Family,3,2.5,3163,5741,1998,1387000.87,1519840.52,True,1713713.61,1745354.57,0.9126,Within band,-23.56
P-101547,Austin,TX,Travis,Condo,1,3.5,3731,11400,1977,785430.09,671806.36,False,722859.15,623623.59,1.1691,Under-assessed,7.97
P-101548,Albuquerque,NM,Bernalillo,Multi Family,1,5.0,1540,4484,1947,571709.49,547789.92,False,582016.5,568754.14,1.0437,Within band,-1.8
P-101549,Fort Wayne,IN,Allen,Multi Family,5,3.5,5119,9736,1958,356286.16,300500.4,True,340639.32,425098.29,1.1856,Under-assessed,4.39
P-101550,Lawrenceville,GA,Gwinnett,Townhouse,1,2.5,1203,3003,1988,144621.61,132195.39,False,139305.85,227383.29,1.094,Within band,3.68
P-101551,Lexington,KY,Fayette,Single Family,7,5.0,5251,7284,1933,755374.51,785497.65,False,781379.08,600968.31,0.9617,Within band,-3.44
P-101552,Aurora,CO,Arapahoe,Condo,1,1.0,2405,6694,1930,637084.43,654085.38,True,677788.25,658697.44,0.974,Within band,-6.39
P-101553,Tucson,AZ,Pima,Single Family,3,3.0,4289,4920,1984,401703.61,390358.45,True,411118.25,484701.66,1.0291,Within band,-2.34
P-101554,Boston,MA,Suffolk,Townhouse,7,4.0,2826,7982,1980,831686.99,703390.84,True,827713.63,1246643.86,1.1824,Under-assessed,0.48
P-101555,San Antonio,TX,Bexar,Townhouse,5,5.0,4284,4344,1997,855203.18,840269.26,True,839545.97,611321.09,1.0178,Within band,1.83
P-101556,Aurora,CO,Arapahoe,Single Family,3,2.5,1135,12650,2002,967825.46,916214.36,True,903068.98,552303.69,1.0563,Within band,6.69
P-101557,Tulsa,OK,Tulsa,Townhouse,2,4.0,906,7271,1956,136628.29,127370.86,False,135256.07,281098.29,1.0727,Within band,1.0
P-101558,Charleston,SC,Charleston,Single Family,6,2.5,3920,5665,1923,890817.68,925897.83,False,877596.69,628824.18,0.9621,Within band,1.48
P-101560,San Antonio,TX,Bexar,Townhouse,3,4.0,4267,8843,1949,301242.45,300818.85,False,316783.04,506233.87,1.0014,Within band,-5.16
P-101561,Tucson,AZ,Pima,Condo,6,2.5,3550,7544,1920,803618.58,656251.3,True,754998.93,675964.35,1.2246,Under-assessed,6.05
P-101562,Waukegan,IL,Lake,Condo,1,4.5,2373,11677,1958,715412.04,768289.28,True,732909.89,594255.73,0.9312,Within band,-2.45
P-101563,Memphis,TN,Shelby,Townhouse,2,4.5,5997,12354,1990,473523.32,415863.5,True,467081.11,516396.52,1.1387,Under-assessed,1.36
P-101564,Tulsa,OK,Tulsa,Condo,6,1.5,4513,8264,1960,480755.88,401687.26,True,461750.8,545965.54,1.1968,Under-assessed,3.95
P-101565,Lawrenceville,GA,Gwinnett,Townhouse,5,4.5,727,2392,1957,636844.89,632875.09,False,670016.16,325013.52,1.0063,Within band,-5.21
P-101566,Rockville,MD,Montgomery,Single Family,3,3.5,1633,11534,2003,365712.54,360717.42,True,370756.75,480052.4,1.0138,Within band,-1.38
P-101567,Orlando,FL,Orange,Townhouse,4,2.5,5202,9427,2020,316855.21,324490.0,False,325453.85,370136.88,0.9765,Within band,-2.71
P-101568,Cambridge,MA,Middlesex,Multi Family,7,1.0,6173,17422,2010,2950751.68,2719010.57,True,2569610.0,1913469.26,1.0852,Within band,12.92
P-101569,Durham,NC,Durham,Single Family,6,2.5,5745,12506,1966,876153.14,811052.58,False,874903.55,657523.9,1.0803,Within band,0.14
P-101570,Brooklyn,NY,Kings,Multi Family,7,3.0,1595,9470,1969,642548.03,634974.66,True,715797.27,1138136.46,1.0119,Within band,-11.4
P-101571,Orlando,FL,Orange,Townhouse,5,1.5,3990,11566,1975,333653.74,291328.25,False,333581.87,418361.53,1.1453,Under-assessed,0.02
P-101572,Nashville,TN,Davidson,Single Family,2,4.0,5535,9473,1979,574875.22,605754.26,True,609405.89,556254.19,0.949,Within band,-6.01
P-101573,Pittsburgh,PA,Allegheny,Condo,7,4.0,6362,18316,1989,459304.89,487612.98,True,536085.19,578401.8,0.9419,Within band,-16.72
P-101574,Charleston,SC,Charleston,Townhouse,3,3.5,5464,16520,2004,729753.46,752577.98,True,729575.56,590387.84,0.9697,Within band,0.02
P-101575,San Diego,CA,San Diego,Condo,4,2.5,4433,7190,1934,1707991.73,1737614.18,True,1805210.24,1843631.64,0.983,Within band,-5.69
P-101576,Irvine,CA,Orange,Townhouse,5,4.5,4437,8162,2012,1838887.41,1786249.35,True,1933669.66,2081797.44,1.0295,Within band,-5.15
P-101577,Boise,ID,Ada,Single Family,4,2.5,3807,11278,1921,290366.03,269375.17,False,283958.72,430624.62,1.0779,Within band,2.21
P-101578,Fort Lauderdale,FL,Broward,Condo,2,1.0,718,9615,1925,401965.12,325439.81,False,382927.14,328459.19,1.2351,Under-assessed,4.74
P-101579,Cambridge,MA,Middlesex,Single Family,6,5.0,4898,8219,1930,973882.74,846166.12,True,962728.07,1194898.16,1.1509,Under-assessed,1.15
P-101580,Decatur,GA,DeKalb,Single Family,5,3.0,1728,10653,1980,317639.75,260720.75,False,299494.57,369086.91,1.2183,Under-assessed,5.71
P-101581,Albuquerque,NM,Bernalillo,Townhouse,3,3.5,1348,12561,2010,135197.66,144053.18,False,136993.29,222279.18,0.9385,Within band,-1.33
P-101582,Jacksonville,FL,Duval,Multi Family,1,4.5,1702,3815,1950,371346.26,380164.5,False,380540.43,291160.09,0.9768,Within band,-2.48
