property_id,city,state,county,property_type,bedrooms,bathrooms,sqft,lot_size_sqft,year_built,last_sale_price,assessed_value,owner_occupied
P-101846,Baltimore,MD,Baltimore,Single Family,5,2.5,5635,13113,2002,1063033.27,863731.46,True
P-101847,Raleigh,NC,Wake,Single Family,6,4.5,2429,7025,1934,540069.73,437017.04,False
P-101848,Charlotte,NC,Mecklenburg,Townhouse,2,1.5,5018,15463,1961,305972.26,310894.68,False
P-101849,Eugene,OR,Lane,Condo,3,4.0,4336,4474,1937,1472545.38,1384896.9,True
P-101851,Salt Lake City,UT,Salt Lake,Single Family,7,1.0,917,8380,2019,229073.79,183887.76,True
P-101852,Tampa,FL,Hillsborough,Single Family,5,1.0,2889,4441,1922,863000.16,833300.47,True
P-101853,Queens,NY,Queens,Single Family,1,3.0,5211,14199,1973,1883557.83,1961840.97,True
P-101854,Bronx,NY,Bronx,Condo,7,1.0,4397,8399,1937,1389271.1,1386245.42,False
P-101855,Waukegan,IL,Lake,Single Family,4,5.0,5432,14826,1938,323675.0,314639.0,True
P-101856,Lawrenceville,GA,Gwinnett,Condo,2,2.5,1285,5615,1965,657685.01,599463.89,True
P-101857,San Jose,CA,Santa Clara,Condo,2,2.0,3500,9747,2023,2532023.04,2047141.46,True
P-101858,Naperville,IL,DuPage,Single Family,5,1.0,5843,8095,1923,415761.02,345388.57,True
P-101859,Columbus,OH,Franklin,Single Family,6,4.0,4185,14899,1951,703644.97,735232.05,False
P-101860,Tampa,FL,Hillsborough,Townhouse,6,3.0,2812,5133,1972,737842.84,708463.07,False
P-101861,Grand Rapids,MI,Kent,Single Family,3,3.0,857,3854,2022,269373.02,243567.42,True
P-101862,Albuquerque,NM,Bernalillo,Single Family,3,1.0,4672,16404,2005,516614.61,519630.46,True
P-101863,Jacksonville,FL,Duval,Single Family,4,3.0,2936,7416,1992,424604.31,414494.54,True
P-101864,Detroit,MI,Wayne,Single Family,6,4.5,3583,9563,2022,282156.3,275979.29,False
P-101865,Dallas,TX,Dallas,Condo,1,4.5,1887,7792,1952,751664.43,766202.89,True
P-101866,Phoenix,AZ,Maricopa,Multi Family,2,3.5,6075,7781,2010,492000.8,411958.45,True
P-101867,Tucson,AZ,Pima,Condo,3,3.0,1866,9401,1991,567101.66,570336.25,False
P-101868,Nashville,TN,Davidson,Condo,1,2.0,4275,16155,1944,686005.3,694847.34,True
P-101869,Jacksonville,FL,Duval,Condo,4,2.0,4497,10845,1933,480102.37,423060.02,True
P-101871,Honolulu,HI,Honolulu,Single Family,4,4.0,4617,12506,2021,1282367.89,1266319.12,True
P-101872,Kansas City,MO,Jackson,Multi Family,7,2.0,1253,6900,1935,152030.17,138926.18,True
P-101873,Albuquerque,NM,Bernalillo,Townhouse,2,4.5,1159,7076,1965,491594.08,536268.97,True
P-101874,Phoenix,AZ,Maricopa,Condo,4,4.5,2465,4192,1936,597594.6,637469.99,True
P-101876,Memphis,TN,Shelby,Townhouse,4,1.0,1676,5519,1946,178801.27,186526.79,True
P-101877,San Antonio,TX,Bexar,Condo,5,1.0,4154,4203,1997,340747.34,320117.5,True
P-101878,San Diego,CA,San Diego,Townhouse,5,4.5,3258,8839,2007,2100689.74,2050925.02,True
P-101880,Henderson,NV,Clark,Multi Family,3,2.5,3023,12931,1945,789484.99,656840.27,True
P-101881,Portland,OR,Multnomah,Townhouse,5,3.5,4257,8692,1999,390451.59,322439.97,False
P-101882,Boston,MA,Suffolk,Townhouse,2,4.5,4472,5330,1929,3399396.61,3305904.03,False
P-101883,Durham,NC,Durham,Condo,1,4.5,5746,15399,1945,423403.05,440567.9,False
P-101884,Phoenix,AZ,Maricopa,Single Family,2,3.5,3789,11715,1943,891425.75,941158.83,True
P-101885,Lexington,KY,Fayette,Single Family,3,4.0,3718,4041,1920,572660.37,582506.2,False
P-101886,Philadelphia,PA,Philadelphia,Single Family,7,2.5,5817,12463,1963,630304.03,615486.87,False
P-101888,San Francisco,CA,San Francisco,Single Family,6,4.0,2552,10805,2009,1848216.46,1963722.41,False
P-101889,Henderson,NV,Clark,Single Family,3,5.0,4691,9730,1928,333761.95,317665.06,False
P-101890,Boston,MA,Suffolk,Townhouse,2,1.5,5785,8423,1937,1075110.76,1045945.74,True
P-101891,Houston,TX,Harris,Single Family,3,3.0,4789,9025,2019,393863.01,424229.2,True
P-101892,Billings,MT,Yellowstone,Townhouse,7,2.5,5324,6708,1932,433458.12,442810.58,False
P-101893,Cleveland,OH,Cuyahoga,Multi Family,1,5.0,3490,5549,1921,510104.47,550146.49,True
P-101894,Decatur,GA,DeKalb,Condo,5,4.5,4935,7136,1995,555483.11,610376.19,True
P-101895,Indianapolis,IN,Marion,Condo,4,2.5,5886,14507,1975,732395.22,593540.64,True
P-101896,Fort Worth,TX,Tarrant,Single Family,5,2.5,5242,9158,1950,760221.95,632921.47,False
P-101898,Charleston,SC,Charleston,Condo,2,5.0,4337,16012,1931,632250.04,572015.11,False
P-101899,Provo,UT,Utah,Single Family,6,5.0,1753,7110,2007,421918.12,425188.06,False
P-101900,Jacksonville,FL,Duval,Single Family,5,2.5,3822,15028,1988,341486.66,326995.06,True
P-101901,Baltimore,MD,Baltimore,Single Family,7,1.5,5570,6522,2006,1243951.59,1111896.69,True
P-101902,Kansas City,MO,Jackson,Townhouse,6,1.5,5286,5965,2001,333732.65,340174.66,True
P-101903,Miami,FL,Miami-Dade,Condo,5,2.5,6155,11935,1924,527100.54,451505.45,False
P-101904,Scottsdale,AZ,Maricopa,Condo,7,3.0,1136,12155,1955,817295.38,688443.04,False
P-101905,Cleveland,OH,Cuyahoga,Townhouse,6,4.5,800,3089,1953,330467.21,356363.22,True
P-101906,Atlanta,GA,Fulton,Single Family,4,2.5,4610,11756,1965,387655.08,356391.12,False
P-101907,Henderson,NV,Clark,Multi Family,4,4.0,1466,7029,2007,312709.25,325089.77,True
P-101908,San Diego,CA,San Diego,Condo,3,2.5,5814,9902,1992,604144.51,568962.11,False
P-101909,Eugene,OR,Lane,Single Family,7,2.0,5539,15429,1925,565256.75,568985.62,True
P-101910,Columbus,OH,Franklin,Single Family,1,1.5,4052,15084,1943,886758.84,931070.17,False
P-101911,Sacramento,CA,Sacramento,Condo,2,4.0,2787,7540,1952,1091309.16,1118182.22,True
P-101912,Albuquerque,NM,Bernalillo,Single Family,4,5.0,2557,7785,1940,480216.15,506221.56,True
P-101913,Fort Lauderdale,FL,Broward,Single Family,1,1.0,5416,6126,1927,639169.16,632931.43,False
P-101914,Eugene,OR,Lane,Single Family,2,5.0,5990,11053,1979,1085067.02,962224.93,False
P-101915,Knoxville,TN,Knox,Condo,3,1.5,4413,9534,1983,279130.13,228997.11,True
P-101916,Louisville,KY,Jefferson,Condo,6,2.5,4267,9424,1939,262223.88,240865.34,True
P-101917,Jacksonville,FL,Duval,Townhouse,6,3.5,2221,9645,2002,221760.17,203786.43,False
P-101918,Decatur,GA,DeKalb,Single Family,2,5.0,1769,3765,1922,603548.24,548330.27,False
P-101919,Tulsa,OK,Tulsa,Condo,5,4.0,1690,10815,1953,139950.21,130119.46,False
P-101920,Waukegan,IL,Lake,Single Family,4,5.0,1876,6966,1958,431406.1,393953.9,False
P-101921,Louisville,KY,Jefferson,Townhouse,6,1.0,4936,10293,1962,571839.49,592505.14,True
P-101922,Naperville,IL,DuPage,Condo,6,3.0,6480,13244,1989,759629.36,769870.18,True
P-101923,Raleigh,NC,Wake,Single Family,3,4.0,1312,10271,1926,884650.0,843921.22,False
P-101924,Charleston,SC,Charleston,Condo,1,2.5,6172,16821,2006,829080.49,684004.19,False
P-101926,Tulsa,OK,Tulsa,Single Family,7,1.0,1228,7544,1947,194724.16,177222.17,True
P-101927,Queens,NY,Queens,Condo,6,1.5,2984,3063,1995,2137605.23,1817794.82,True
P-101928,Fort Worth,TX,Tarrant,Condo,1,4.5,4580,14993,1960,431105.32,435091.48,True
P-101929,St. Louis,MO,St. Louis,Condo,7,3.0,4938,8844,1952,893126.45,945964.28,True
P-101930,Omaha,NE,Douglas,Condo,4,1.0,1692,9599,1938,535770.18,574256.74,False
P-101931,Chicago,IL,Cook,Multi Family,6,1.0,804,6942,1996,798939.01,681802.19,False
P-101932,Decatur,GA,DeKalb,Single Family,2,1.5,2404,4234,1932,460589.31,416325.17,True
P-101933,Arlington,VA,Arlington,Single Family,7,4.0,4436,13234,1972,1184225.85,949888.63,True
P-101937,San Francisco,CA,San Francisco,Single Family,2,2.0,5093,8163,1992,528686.13,532324.25,True
P-101938,Oakland,CA,Alameda,Multi Family,5,1.0,1197,11321,1996,570597.78,487079.98,False
P-101939,Seattle,WA,King,Condo,5,3.5,4203,13488,1975,3232695.53,2979451.63,False
P-101940,Eugene,OR,Lane,Single Family,2,5.0,5987,14526,1935,993059.1,824179.0,True
P-101941,St. Louis,MO,St. Louis,Condo,5,4.0,837,2416,1981,150428.22,156000.75,False
P-101942,Los Angeles,CA,Los Angeles,Townhouse,2,3.0,4303,12573,1940,1793304.99,1507802.7,False
P-101943,Salt Lake City,UT,Salt Lake,Single Family,4,2.0,5674,15630,1944,287669.05,259430.04,True
P-101944,San Antonio,TX,Bexar,Townhouse,7,5.0,3125,9418,1956,536298.06,450809.23,True
P-101945,Jacksonville,FL,Duval,Single Family,4,2.0,1874,9628,1951,380122.44,329841.48,False
P-101946,Fort Lauderdale,FL,Broward,Single Family,3,2.0,1352,7486,1970,657976.48,700528.9,True
P-101947,Fort Wayne,IN,Allen,Condo,3,3.0,3580,9528,2022,678949.37,728056.45,False
P-101948,Fort Lauderdale,FL,Broward,Townhouse,3,4.5,5855,10587,1941,716941.21,709436.94,False
P-101949,Orlando,FL,Orange,Multi Family,3,4.5,5856,15857,1942,823618.86,754614.88,True
P-101951,Tacoma,WA,Pierce,Condo,2,3.0,3256,6476,1929,528418.77,437286.1,False
P-101954,Austin,TX,Travis,Condo,7,1.0,2133,10007,1941,555179.04,547570.43,False
P-101955,San Jose,CA,Santa Clara,Condo,3,2.0,3646,4247,1979,2336355.48,2135938.26,True
P-101956,San Jose,CA,Santa Clara,Condo,4,1.0,5856,13649,1948,3018674.94,2638343.87,False
P-101958,Boise,ID,Ada,Condo,6,1.5,930,6975,1995,290366.17,295862.51,True
P-101959,Scottsdale,AZ,Maricopa,Condo,6,4.0,5670,16036,1969,451917.22,477395.59,True
P-101960,Henderson,NV,Clark,Single Family,4,2.0,6033,8273,1968,362425.15,321004.91,True
P-101961,San Jose,CA,Santa Clara,Townhouse,2,3.5,1890,6418,2002,1194724.77,1118199.11,False
P-101962,Henderson,NV,Clark,Townhouse,6,2.0,3305,4550,1941,253015.34,273626.83,True
P-101963,San Francisco,CA,San Francisco,Townhouse,7,2.0,5688,10173,1992,2541240.08,2789314.87,True
P-101964,Louisville,KY,Jefferson,Townhouse,3,1.0,4185,4200,1927,557011.1,460594.08,True
P-101965,Rockville,MD,Montgomery,Condo,6,4.5,3672,15229,1951,700451.3,620106.78,False
P-101967,Waukegan,IL,Lake,Single Family,4,1.5,3750,4540,1951,277819.28,283763.37,True
P-101968,Columbia,SC,Richland,Single Family,6,2.0,6145,6405,2000,591815.45,488927.47,False
P-101969,Oakland,CA,Alameda,Multi Family,4,4.5,4399,11852,1950,3052600.57,3142876.36,True
P-101970,San Jose,CA,Santa Clara,Condo,2,3.5,1509,3276,1926,876115.7,754594.62,True
P-101971,Lawrenceville,GA,Gwinnett,Condo,6,5.0,3179,8689,2015,732663.4,591150.49,False
P-101972,Portland,OR,Multnomah,Condo,3,5.0,4511,11670,1940,428834.91,466467.37,False
P-101973,Kansas City,MO,Jackson,Townhouse,3,4.5,1983,7633,1941,640023.1,555966.91,True
P-101974,Provo,UT,Utah,Single Family,5,3.0,5542,11411,1930,419592.59,377693.77,True
P-101976,Raleigh,NC,Wake,Single Family,5,3.5,969,3015,2007,354983.7,383973.72,True
P-101977,Manhattan,NY,New York,Single Family,7,3.0,6056,7312,1979,1924851.28,1558620.58,False
P-101978,Charlotte,NC,Mecklenburg,Single Family,5,2.0,6213,7651,1969,810489.13,765449.79,True
P-101979,Chicago,IL,Cook,Single Family,3,1.0,4064,10474,1986,849718.8,768364.89,True
P-101980,Pittsburgh,PA,Allegheny,Condo,1,2.5,4045,7960,1969,315689.66,253891.92,False
P-101981,Phoenix,AZ,Maricopa,Condo,3,1.5,4784,7218,1967,428042.68,351086.08,False
P-101982,Fort Wayne,IN,Allen,Condo,6,4.0,2223,3620,1993,451388.81,369026.85,False
P-101983,Decatur,GA,DeKalb,Single Family,2,4.5,2906,9547,1995,835037.18,670530.21,False
P-101984,Boston,MA,Suffolk,Condo,3,3.5,2453,8815,1920,1731186.64,1475201.31,True
P-101985,Fairfax,VA,Fairfax,Townhouse,5,3.0,1131,1161,2022,657562.34,691379.97,True
P-101986,Lakewood,CO,Jefferson,Multi Family,2,3.5,1643,12841,2012,575121.93,604864.84,False
P-101987,Charlotte,NC,Mecklenburg,Townhouse,3,5.0,6057,12824,1937,635826.75,572531.63,True
P-101988,Boston,MA,Suffolk,Condo,6,4.0,4072,10378,1970,1147032.29,1165399.27,True
P-101989,Henderson,NV,Clark,Single Family,5,1.0,6474,9308,2005,637936.4,699412.26,True
P-101990,Chicago,IL,Cook,Single Family,7,4.5,6241,11648,1973,472269.79,460280.86,True
P-101991,Boston,MA,Suffolk,Multi Family,3,2.0,2926,13126,1957,2876223.71,2363320.23,False
P-101992,Boston,MA,Suffolk,Single Family,3,4.5,4218,12355,1972,1268152.59,1108146.69,True
P-101993,Brooklyn,NY,Kings,Multi Family,1,3.5,5978,10383,2010,3283342.63,3429062.22,True
P-101994,Lawrenceville,GA,Gwinnett,Multi Family,7,4.0,1229,13055,1950,836474.43,881035.33,False
P-101995,New Orleans,LA,Orleans,Single Family,5,2.5,1760,5172,1992,663633.46,687053.83,False
P-101996,Houston,TX,Harris,Multi Family,4,1.5,5203,10563,2005,299197.69,302680.94,True
P-101997,San Antonio,TX,Bexar,Single Family,2,1.0,5333,15455,1974,428894.06,398263.78,False
P-101998,Denver,CO,Denver,Multi Family,4,1.0,4368,14863,1932,995166.26,796882.48,False
P-101999,Baton Rouge,LA,East Baton Rouge,Single Family,2,2.5,1221,7651,1952,686126.46,670416.27,False
P-102000,Salt Lake City,UT,Salt Lake,Condo,4,5.0,1620,2572,1940,377802.37,317724.06,True
P-102001,San Diego,CA,San Diego,Single Family,7,3.0,3762,5763,1960,2305609.12,2376091.47,False
P-102002,Eugene,OR,Lane,Condo,6,3.0,4664,9301,1951,1313459.22,1276336.3,False
P-102003,Lexington,KY,Fayette,Condo,2,1.5,2247,2464,1964,349158.58,336054.39,True
P-102004,New Orleans,LA,Orleans,Single Family,5,3.0,1960,12803,1993,340495.96,290930.78,False
P-102005,Tucson,AZ,Pima,Multi Family,4,4.0,4124,4718,2000,422049.17,444191.14,False
P-102006,Dallas,TX,Dallas,Condo,6,2.5,774,9425,1932,518216.09,451700.71,False
P-102007,Houston,TX,Harris,Single Family,4,1.5,3452,8513,1991,182278.98,152233.19,False
P-102008,Pittsburgh,PA,Allegheny,Single Family,4,1.5,5457,7694,2010,730143.3,729754.77,False
P-102009,Queens,NY,Queens,Townhouse,5,2.0,2551,13685,1921,1088103.31,993896.87,False
P-102010,Rockville,MD,Montgomery,Single Family,2,4.0,2908,12348,1973,871949.85,880149.72,True
P-102011,Atlanta,GA,Fulton,Condo,5,2.0,3247,5532,2012,447023.56,484771.22,False
P-102012,Orlando,FL,Orange,Condo,7,3.5,1210,6449,1978,453703.47,420192.0,True
P-102013,Provo,UT,Utah,Condo,3,4.0,3251,14761,1927,258432.42,231558.42,False
P-102014,Scottsdale,AZ,Maricopa,Townhouse,2,3.0,3229,10635,1926,384421.39,407130.17,True
P-102015,Austin,TX,Travis,Single Family,4,1.5,3692,5495,2005,529761.09,485740.65,False
P-102016,New Orleans,LA,Orleans,Condo,6,4.5,801,4227,2007,554077.2,608417.21,False
P-102018,Raleigh,NC,Wake,Single Family,7,5.0,5621,8311,1960,540242.34,576084.77,True
P-102019,Memphis,TN,Shelby,Condo,2,4.0,4489,7614,1961,640835.58,630397.63,True
P-102020,Miami,FL,Miami-Dade,Single Family,2,2.0,3603,4580,1987,445904.49,428946.03,True
P-102021,Detroit,MI,Wayne,Townhouse,5,4.5,2050,10580,1996,737310.96,653879.75,True
P-102022,Charlotte,NC,Mecklenburg,Multi Family,2,5.0,716,4576,1946,666779.01,595753.0,True
P-102024,Columbus,OH,Franklin,Townhouse,4,4.0,1847,4514,1993,394556.36,414781.49,True
P-102025,Los Angeles,CA,Los Angeles,Townhouse,1,1.5,4222,8512,1998,2463373.47,2348416.96,False
P-102026,Tacoma,WA,Pierce,Condo,3,3.5,4455,8073,1938,3222991.75,2915981.65,False
P-102027,Memphis,TN,Shelby,Single Family,6,4.5,2005,12106,1986,412392.73,360086.84,False
P-102028,Minneapolis,MN,Hennepin,Condo,6,2.5,1599,9784,2017,182851.57,177818.27,True
P-102029,Denver,CO,Denver,Condo,6,5.0,1191,7032,2020,1084290.55,1033007.21,False
P-102030,Bronx,NY,Bronx,Townhouse,7,1.0,4509,8244,2011,864406.63,929592.93,True
P-102031,Columbus,OH,Franklin,Single Family,7,2.5,5196,8970,1984,869020.59,707540.81,True
P-102033,Baton Rouge,LA,East Baton Rouge,Single Family,7,3.0,6097,14471,1983,635416.91,619763.67,True
P-102035,Columbia,SC,Richland,Single Family,7,2.5,4522,9335,2019,336946.48,310482.16,True
P-102036,Denver,CO,Denver,Condo,1,2.5,4174,12640,1996,552847.12,467794.43,False
P-102038,Grand Rapids,MI,Kent,Condo,1,2.5,3371,7370,1982,420669.48,356315.3,True
P-102040,San Francisco,CA,San Francisco,Single Family,2,4.5,4394,4999,1955,2770595.85,2249600.13,True
P-102041,Nashville,TN,Davidson,Single Family,6,2.5,6229,10338,1922,387636.0,415761.75,True
P-102042,Charleston,SC,Charleston,Townhouse,4,3.0,2357,2876,1980,787279.91,819979.62,False
P-102044,Henderson,NV,Clark,Single Family,7,1.5,1961,9998,2017,558525.68,588886.91,True
P-102045,New Orleans,LA,Orleans,Townhouse,6,5.0,3342,9369,1944,482855.49,395223.74,True
P-102046,Grand Rapids,MI,Kent,Townhouse,7,3.0,2691,11660,2010,839133.49,739524.16,False
P-102047,Cleveland,OH,Cuyahoga,Single Family,1,4.0,3158,3819,1976,719610.22,680665.06,True
P-102048,Boston,MA,Suffolk,Condo,3,4.5,5316,15133,1939,3183194.89,2656287.72,True
P-102049,Tacoma,WA,Pierce,Condo,6,2.5,6062,13997,1928,3226288.75,3259375.87,True
P-102050,San Jose,CA,Santa Clara,Multi Family,1,1.5,4495,9237,1948,2586952.07,2117110.5,True
P-102051,Miami,FL,Miami-Dade,Single Family,4,1.5,1875,9213,1993,894447.99,900315.1,False
P-102052,Philadelphia,PA,Philadelphia,Single Family,6,3.0,2325,10709,1990,610678.13,654973.15,False
P-102053,Fort Worth,TX,Tarrant,Condo,5,1.5,3209,11569,1959,896576.91,955515.22,True
P-102055,Queens,NY,Queens,Townhouse,3,1.0,3256,7094,2014,2386520.89,2021458.77,True
P-102056,Boston,MA,Suffolk,Condo,1,2.5,4854,5378,1962,1831906.25,1529134.95,False
P-102058,Arlington,VA,Arlington,Townhouse,5,5.0,5427,12537,2003,508001.86,491946.42,True
P-102059,Boise,ID,Ada,Single Family,7,4.5,6291,12242,1929,795479.32,749649.05,True
P-102060,Kansas City,MO,Jackson,Single Family,6,1.5,5715,13784,1974,656419.85,564001.13,True
P-102061,Irvine,CA,Orange,Single Family,2,3.0,4283,4924,2014,2513349.21,2749773.59,True
P-102062,Portland,OR,Multnomah,Condo,2,4.5,3074,12147,2005,1217170.92,1210311.55,True
P-102064,San Diego,CA,San Diego,Multi Family,7,1.0,5799,8819,1933,2822574.79,2340377.41,True
P-102065,Honolulu,HI,Honolulu,Multi Family,7,3.0,1781,10066,1934,904548.88,920130.86,False
P-102066,Kansas City,MO,Jackson,Townhouse,5,1.5,2010,8379,1920,792344.03,633991.14,True
P-102067,Arlington,VA,Arlington,Condo,6,1.5,2329,2700,1956,1475968.17,1333698.24,False
P-102068,Troy,MI,Oakland,Townhouse,3,2.5,1666,3748,1948,137914.21,151425.01,True
P-102069,Philadelphia,PA,Philadelphia,Townhouse,4,3.0,3226,12140,1970,212484.62,170836.86,True
P-102070,Cleveland,OH,Cuyahoga,Condo,3,5.0,4777,6824,1995,254148.0,249973.31,True
P-102071,Kansas City,MO,Jackson,Single Family,7,2.0,4450,10028,1949,826504.44,793218.63,False
P-102072,Honolulu,HI,Honolulu,Single Family,5,1.0,1320,8764,1983,696030.42,644627.48,False
P-102073,Lexington,KY,Fayette,Condo,3,1.5,5863,10481,2009,312432.59,252818.96,False
P-102074,St. Louis,MO,St. Louis,Condo,4,4.5,5891,16290,1937,705901.56,760972.67,True
P-102075,Charlotte,NC,Mecklenburg,Condo,4,4.5,6429,14222,2020,604280.63,600235.0,True
P-102076,Phoenix,AZ,Maricopa,Single Family,4,4.5,2086,9556,1978,316758.21,317498.11,False
P-102077,Memphis,TN,Shelby,Condo,4,1.0,2461,14109,1968,267891.42,261122.0,True
P-102078,Atlanta,GA,Fulton,Townhouse,7,5.0,2620,8657,2004,512315.49,457662.71,False
P-102079,Atlanta,GA,Fulton,Single Family,3,3.0,3936,5266,1973,675896.83,671585.86,False
P-102080,Eugene,OR,Lane,Multi Family,2,4.0,1242,4925,1993,690681.78,612754.16,False
P-102081,Orlando,FL,Orange,Townhouse,6,1.0,1315,11452,1955,479288.5,453514.62,True
P-102082,Denver,CO,Denver,Single Family,5,2.0,1707,2040,1925,960168.77,803658.89,True
P-102083,Pittsburgh,PA,Allegheny,Single Family,3,3.5,1482,5633,1994,718430.85,583957.39,False
P-102084,Houston,TX,Harris,Townhouse,5,4.5,2102,6573,1940,633987.26,670341.63,True
P-102085,Jacksonville,FL,Duval,Single Family,1,4.5,1872,7309,1928,260432.29,275900.28,True
P-102086,St. Louis,MO,St. Louis,Condo,6,2.0,3778,9263,1988,786281.56,640368.5,False
P-102088,Tulsa,OK,Tulsa,Single Family,4,1.5,1994,6742,2018,299605.45,277721.85,True
P-102089,Chicago,IL,Cook,Single Family,6,4.0,4610,7999,1960,688850.18,751449.84,True
P-102090,Billings,MT,Yellowstone,Multi Family,6,1.5,2102,13240,1968,188770.65,190526.36,False
P-102091,Lexington,KY,Fayette,Condo,2,1.0,5376,10592,1928,611046.85,550594.98,False
P-102092,Tampa,FL,Hillsborough,Single Family,5,4.5,6435,17051,1927,799454.13,857693.91,True
P-102093,Rockville,MD,Montgomery,Single Family,7,3.5,5357,14271,1970,828800.1,836335.48,True
P-102094,Rockville,MD,Montgomery,Townhouse,1,3.5,2995,14526,1990,519696.88,562433.64,True
P-102095,Troy,MI,Oakland,Single Family,1,2.5,4159,13088,1988,343959.42,326732.78,False
P-102096,Seattle,WA,King,Multi Family,7,1.5,4474,11613,2005,3462480.32,3118998.73,True
P-102098,Provo,UT,Utah,Townhouse,7,4.0,3060,10996,1940,440220.03,393090.45,False
P-102099,Queens,NY,Queens,Single Family,5,3.5,6205,7012,1987,2116309.27,1997912.18,True
P-102100,Nashville,TN,Davidson,Single Family,1,5.0,5857,14967,2007,762484.64,745986.17,True
P-102101,Salt Lake City,UT,Salt Lake,Condo,4,3.5,2584,6176,1949,354271.93,330466.89,False
P-102102,Queens,NY,Queens,Townhouse,1,2.0,2390,10334,1957,1080544.85,1071517.04,True
P-102103,Denver,CO,Denver,Multi Family,1,4.5,5855,15090,1974,496614.6,437469.98,True
P-102104,Salt Lake City,UT,Salt Lake,Condo,4,2.5,3785,10925,1966,279888.95,278115.36,True
P-102105,Billings,MT,Yellowstone,Townhouse,5,3.0,2749,7073,2021,683762.97,560245.32,True
P-102106,Baltimore,MD,Baltimore,Single Family,2,5.0,2845,11286,1978,833250.67,892194.34,False
P-102107,Charleston,SC,Charleston,Condo,7,2.5,1639,13607,1943,754901.07,748692.12,True
P-102108,Portland,OR,Multnomah,Townhouse,6,1.5,5282,8953,1955,663500.13,588614.16,True
P-102109,Tucson,AZ,Pima,Condo,6,3.5,5617,13355,1960,847507.91,826824.99,True
P-102110,Austin,TX,Travis,Single Family,5,5.0,1798,13292,2020,491352.31,461635.74,True
P-102111,Boise,ID,Ada,Townhouse,4,4.5,4722,10061,1962,881344.07,937603.15,False
P-102113,Denver,CO,Denver,Single Family,6,3.5,4084,12273,1935,381225.3,341519.29,False
P-102114,Hempstead,NY,Nassau,Condo,4,1.0,4745,15742,1984,1377682.86,1238260.32,False
P-102116,Las Vegas,NV,Clark,Single Family,4,5.0,3332,7008,1977,563946.64,545349.82,True
P-102117,Phoenix,AZ,Maricopa,Multi Family,6,2.5,5239,5818,1987,410143.6,332217.03,False
P-102118,Charleston,SC,Charleston,Multi Family,3,4.0,976,7514,1980,494984.07,479756.65,False
P-102119,Miami,FL,Miami-Dade,Single Family,3,1.0,3005,3645,1942,376003.43,391389.93,True
P-102120,Albuquerque,NM,Bernalillo,Townhouse,4,5.0,2991,8885,2020,488652.08,397733.23,False
P-102121,St. Louis,MO,St. Louis,Single Family,4,1.5,1304,6928,2001,406044.76,442898.22,False
P-102122,Billings,MT,Yellowstone,Townhouse,5,3.0,877,11374,1990,577985.57,570967.66,False
P-102123,Tulsa,OK,Tulsa,Condo,1,2.5,5969,12420,1947,558689.59,496040.59,True
P-102124,Fairfax,VA,Fairfax,Condo,7,2.0,2735,7193,2002,1063261.81,1046007.59,False
P-102125,Fort Worth,TX,Tarrant,Condo,1,3.0,6346,18212,1990,796868.38,828511.81,True
P-102126,Cincinnati,OH,Hamilton,Single Family,2,1.5,4678,4905,1995,510846.42,544696.11,True
P-102127,Tucson,AZ,Pima,Condo,1,3.5,1047,2704,1968,316858.23,341650.5,True
P-102128,Phoenix,AZ,Maricopa,Single Family,4,2.0,1925,11493,1965,843747.45,863728.98,True
P-102130,Pittsburgh,PA,Allegheny,Single Family,4,3.0,2925,8577,2007,634486.39,628053.76,True
P-102131,Raleigh,NC,Wake,Condo,1,3.0,5473,13763,1982,766223.12,617786.85,True
P-102132,Hempstead,NY,Nassau,Single Family,3,1.5,3147,10299,1953,3026816.91,2424542.66,True
P-102133,Queens,NY,Queens,Single Family,7,4.0,6497,8994,1931,1083856.32,1172359.92,True
P-102134,Seattle,WA,King,Townhouse,4,5.0,4723,15186,1927,2007188.77,1995485.4,True
P-102135,Troy,MI,Oakland,Townhouse,2,4.5,4937,6662,2013,730752.3,673763.04,False
P-102136,Minneapolis,MN,Hennepin,Condo,7,5.0,1612,11125,2001,778728.47,712880.01,True
P-102137,Denver,CO,Denver,Single Family,2,4.0,3949,12216,1953,1151180.13,1253843.5,True
P-102138,Portland,OR,Multnomah,Single Family,6,2.5,1479,9403,1977,1016247.57,887181.81,True
P-102139,Chicago,IL,Cook,Condo,1,1.5,3860,10459,1955,541629.69,458898.91,False
P-102140,Wichita,KS,Sedgwick,Condo,5,4.5,5057,6601,1966,498056.04,519340.9,False
P-102143,Brooklyn,NY,Kings,Townhouse,2,4.0,4949,11431,1973,3294974.71,3605315.02,True
P-102144,Orlando,FL,Orange,Condo,1,5.0,6218,13646,1930,840353.24,722119.7,False
P-102145,Nashville,TN,Davidson,Single Family,6,3.0,4634,9310,1985,763753.33,713853.65,True
P-102146,Hempstead,NY,Nassau,Single Family,2,2.5,2016,4230,1993,1833217.36,1562627.42,True
P-102147,Charlotte,NC,Mecklenburg,Condo,6,1.5,4744,13542,1971,734181.1,719531.4,False
P-102148,Minneapolis,MN,Hennepin,Condo,4,3.5,3544,14005,2003,405093.77,358120.24,True
P-102149,St. Louis,MO,St. Louis,Single Family,6,1.5,2459,8399,1995,671158.41,593858.34,False
